,filename,offset,end,freq_min,freq_max,start,sound_id_species,kw_ecotype,pod,call_type,comments,annotator,path
1365,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2345.328491,2346.473652,1450.8,5413.4,245.328,KW,KWSR?,,Unknown,Masked by noise,,/data/audio/ECHO-ULS
1366,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2353.618807,2354.699452,1472.4,5131.9,253.619,KW,KWSR?,,Unknown,Masked by noise,,/data/audio/ECHO-ULS
1367,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2371.844628,2372.731724,801.2,5976.4,271.845,KW,KWSR?,,Unknown,Masked by noise,,/data/audio/ECHO-ULS
1368,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2376.554301,2377.328494,1364.2,4612.2,276.554,KW,KWSR?,,Unknown,Masked by noise,,/data/audio/ECHO-ULS
1369,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2380.005912,2381.312362,1515.7,4503.9,280.006,KW,KWSR?,,Unknown,Sounds like S1 maybe. Masked by noise,,/data/audio/ECHO-ULS
1370,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2385.872836,2386.405094,1559.1,4720.5,285.873,KW,KWSR?,,Unknown,Masked by noise,,/data/audio/ECHO-ULS
1371,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2387.598641,2388.130899,671.3,4330.7,287.599,KW,KWSR?,,Unknown,Masked by noise,,/data/audio/ECHO-ULS
1372,JASCOAMARHYDROPHONE2402_20151227T205114.619Z.wav,2389.130898,2390.08251,779.5,5673.2,289.131,KW,KWSR?,,Unknown,Masked by noise,,/data/audio/ECHO-ULS
1373,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2405.005319,2407.489188,216.5,23122.0,5.005,KW,KWT,,T3,,,/data/audio/ECHO-ULS
1374,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2409.527008,2411.252813,259.8,8098.4,9.527,KW,KWT,,T8,,,/data/audio/ECHO-ULS
1375,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2428.43478,2430.886391,129.9,22931.1,28.435,KW,KWT,,T3/T13,It doesn't fit exactly with either,,/data/audio/ECHO-ULS
1376,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2434.66454,2436.293571,151.6,8444.9,34.665,KW,KWT,,T8,,,/data/audio/ECHO-ULS
1377,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2452.338697,2454.967727,21.7,32000.0,52.339,KW,KWT,,T3,,,/data/audio/ECHO-ULS
1378,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2456.757875,2458.806261,259.8,9267.7,56.758,KW,KWT,,T8,,,/data/audio/ECHO-ULS
1379,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2464.854643,2467.04819,173.2,10220.5,64.855,KW,KWT,,T3,,,/data/audio/ECHO-ULS
1380,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2483.6155,2485.957986,86.6,27322.8,83.615,KW,KWT?,,T3?,Aberrant,,/data/audio/ECHO-ULS
1381,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2500.69466,2503.505644,43.3,21065.0,100.695,KW,KWT?,,T3?,Aberrant,,/data/audio/ECHO-ULS
1382,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2513.056539,2515.38287,0.0,19852.4,113.057,KW,KWT?,,T3?,Aberrant,,/data/audio/ECHO-ULS
1383,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2528.665588,2531.105004,0.0,27344.5,128.666,KW,KWT?,,T3?,Aberrant,,/data/audio/ECHO-ULS
1384,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2548.894988,2551.4798,21.7,21974.4,148.895,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1385,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2555.130848,2556.76251,21.7,11563.0,155.131,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1386,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2573.534724,2576.200312,129.9,32000.0,173.535,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1387,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2577.767354,2580.432942,43.3,4568.9,177.767,KW,KWT,,T1 & T2,,,/data/audio/ECHO-ULS
1388,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2587.932142,2590.56542,43.3,28362.2,187.932,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1389,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2603.460416,2605.964453,65.0,32000.0,203.46,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1390,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2620.781903,2623.35056,65.0,32000.0,220.782,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1391,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2638.846523,2641.625196,86.6,32000.0,238.847,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1392,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2646.617115,2648.329553,194.9,11476.4,246.617,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1393,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2665.182542,2667.97737,43.3,28189.0,265.183,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1394,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2670.888529,2672.455572,129.9,23316.9,270.889,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1395,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2682.552494,2684.604189,108.3,32000.0,282.553,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1396,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2686.445868,2687.770584,1190.9,4872.0,286.446,KW,KWT?,,Unknown,Aberrant,,/data/audio/ECHO-ULS
1397,JASCOAMARHYDROPHONE2402_20160607T062031.004Z.wav,2692.523421,2693.008074,1364.2,3291.3,292.523,KW,KWT?,,Unknown,Faint,,/data/audio/ECHO-ULS
1398,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2725.357026,2726.600967,390.5,4057.2,25.357,KW,KWSR,K/L,S18,Faint,,/data/audio/ECHO-ULS
1399,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2764.617132,2765.40873,433.9,9459.6,64.617,KW,KWSR,K?,S22?,,,/data/audio/ECHO-ULS
1400,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2772.0358,2772.455832,1388.6,5402.4,72.036,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1401,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2778.807754,2780.374796,672.6,8700.2,78.808,KW,KWSR,K/L,S18,,,/data/audio/ECHO-ULS
1402,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2780.431605,2781.303979,629.2,8461.5,80.432,KW,KWSR,K/L,S19,,,/data/audio/ECHO-ULS
1403,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2802.683557,2803.442846,5619.3,11889.5,102.684,KW,KWSR?,,Unknown,It is a buzz. Not sure if part of a call type or just EL.,,/data/audio/ECHO-ULS
1404,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2809.388153,2810.470544,4404.3,6140.0,109.388,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1405,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2819.653013,2820.137666,4122.3,4968.4,119.653,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1406,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2820.211625,2821.229395,846.2,9307.7,120.212,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1407,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2826.693056,2827.290794,716.0,3167.7,126.693,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1408,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2831.474958,2833.058156,564.1,4794.9,131.475,KW,KWSR?,,Unknown,Whistles,,/data/audio/ECHO-ULS
1409,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2851.462033,2852.124391,7181.5,8418.1,151.462,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1410,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2892.747533,2893.296806,1822.5,3731.8,192.748,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1411,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2899.07482,2900.02797,1106.5,9459.6,199.075,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1412,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2909.359217,2909.746939,867.9,3558.2,209.359,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1413,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2912.186356,2912.767938,781.1,9047.3,212.186,KW,KWSR,K/L,S18,,,/data/audio/ECHO-ULS
1414,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2929.442471,2929.991743,1149.9,9134.1,229.442,KW,KWSR,K/L,S18,,,/data/audio/ECHO-ULS
1415,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2945.713872,2946.327765,1822.5,3927.0,245.714,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1416,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2954.679939,2955.342298,1627.2,3059.2,254.68,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1417,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2966.39379,2967.250009,694.3,9589.7,266.394,KW,KWSR,K/L,S18,,,/data/audio/ECHO-ULS
1418,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2975.251842,2976.027285,325.4,5098.6,275.252,KW,KWSR,K/L,S18,,,/data/audio/ECHO-ULS
1419,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2987.729812,2988.925288,217.0,8765.3,287.73,KW,KWSR,K/L,S18,,,/data/audio/ECHO-ULS
1420,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2994.880525,2996.366792,1819.1,7982.5,294.881,KW,KWSR,J/K/L?,S10?,,,/data/audio/ECHO-ULS
1421,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2996.350637,2997.255321,1326.8,9202.3,296.351,KW,KWSR,K/L,S18,,,/data/audio/ECHO-ULS
1422,JASCOAMARHYDROPHONE2402_20160730T183056.844Z.wav,2999.468566,2999.468566,9887.2,9887.2,299.469,KW,KWSR,,EL,EL throughout the entire file,,/data/audio/ECHO-ULS
1423,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3001.221472,3002.352328,1676.2,3499.0,1.221,KW,,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1424,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3049.778285,3050.569884,1864.8,3813.3,49.778,KW,,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1425,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3055.950895,3056.968664,901.0,3666.7,55.951,KW,KWT,,T1,,,/data/audio/ECHO-ULS
1426,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3079.752738,3080.673578,838.1,3666.7,79.753,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1427,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3081.998294,3083.694577,901.0,6851.4,81.998,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1428,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3083.953058,3084.712347,2221.0,5761.9,83.953,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1429,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3086.844817,3087.49102,942.9,3499.0,86.845,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1430,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3087.797966,3088.783426,796.2,2954.3,87.798,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1431,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3091.432858,3092.127527,1194.3,4211.4,91.433,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1432,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3103.221044,3104.464984,1424.8,3687.6,103.221,KW,KWT,,T1,Masked by vessel noise,,/data/audio/ECHO-ULS
1433,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3104.852706,3105.515064,1445.7,4295.2,104.853,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1434,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3106.080492,3107.098262,754.3,5678.1,106.08,KW,KWT,,T1,Masked by vessel noise,,/data/audio/ECHO-ULS
1435,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3109.602299,3110.119261,838.1,3624.8,109.602,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1436,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3110.393897,3111.072411,942.9,3478.1,110.394,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1437,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3120.273745,3120.774552,3981.0,10371.4,120.274,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1438,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3121.146119,3121.711546,1864.8,7626.7,121.146,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1439,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3133.136108,3133.750001,754.3,2870.5,133.136,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1440,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3133.733846,3134.315429,775.2,3289.5,133.734,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1441,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3134.250808,3135.107028,775.2,3268.6,134.251,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1442,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3136.011712,3137.304118,670.5,5091.4,136.012,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1443,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3141.100561,3141.601368,2032.4,3792.4,141.101,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1444,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3145.720913,3146.367116,963.8,6851.4,145.721,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1445,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3146.547451,3147.694462,754.3,4232.4,146.547,KW,KWT,,T2,Masked by vessel noise,,/data/audio/ECHO-ULS
1446,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3158.821331,3159.402914,734.7,3316.8,158.821,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1447,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3159.402914,3160.13797,671.8,4114.5,159.403,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1448,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3160.469149,3161.18805,650.8,3778.6,160.469,KW,KWT,,T1,Masked by vessel noise,,/data/audio/ECHO-ULS
1449,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3161.7454,3162.957031,797.7,4975.2,161.745,KW,KWT,,T2,Masked by vessel noise,,/data/audio/ECHO-ULS
1450,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3174.806534,3175.985854,503.8,4660.3,174.807,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1451,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3177.811378,3178.570666,2896.9,4366.4,177.811,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1452,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3178.926078,3180.444655,860.7,8585.9,178.926,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1453,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3180.751602,3182.819451,629.8,8669.8,180.752,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1454,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3183.126398,3184.72575,629.8,7998.1,183.126,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1455,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3233.048234,3233.694437,545.8,2456.1,233.048,KW,KWT,,T4,Masked by vessel noise,,/data/audio/ECHO-ULS
1456,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3246.412318,3246.96159,839.7,4324.4,246.412,KW,KWT,,T1,Masked by vessel noise,,/data/audio/ECHO-ULS
1457,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3247.268537,3248.577098,524.8,3526.7,247.269,KW,KWT,,T4,Masked by vessel noise,,/data/audio/ECHO-ULS
1458,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3248.609408,3249.465627,923.7,3421.8,248.609,KW,KWT,,T1,Masked by vessel noise,,/data/audio/ECHO-ULS
1459,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3250.523972,3250.879384,1616.4,5395.0,250.524,KW,KWT,,T1?,Masked by vessel noise,,/data/audio/ECHO-ULS
1460,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3251.073245,3252.397961,734.7,4534.4,251.073,KW,KWT,,T4,Masked by vessel noise,,/data/audio/ECHO-ULS
1461,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3253.981158,3255.693597,734.7,1931.3,253.981,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1462,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3260.62374,3261.64151,545.8,2057.3,260.624,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1463,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3262.65928,3263.240862,734.7,3421.8,262.659,KW,KWT,,T1,Masked by vessel noise,,/data/audio/ECHO-ULS
1464,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3271.904462,3272.43758,2729.0,3631.7,271.904,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1465,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3277.300257,3278.301872,2603.1,4135.5,277.3,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1466,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3280.466652,3280.983615,2141.2,2834.0,280.467,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1467,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3289.081197,3293.846945,2351.1,6948.5,289.081,KW,KWT?,,Unknown,Masked by vessel noise,,/data/audio/ECHO-ULS
1468,JASCOAMARHYDROPHONE2402_20160808T034101.139Z.wav,3298.596537,3299.17812,1553.4,4219.5,298.597,KW,KWT,,T1,Masked by vessel noise,,/data/audio/ECHO-ULS
1469,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3300.484652,3301.841679,1196.6,5080.2,0.485,KW,KWSR,K/L,S16,,,/data/audio/ECHO-ULS
1470,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3302.924069,3304.684972,692.7,7011.5,2.924,KW,KWSR,K/L,S16,Two S16 calls,,/data/audio/ECHO-ULS
1471,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3305.882863,3307.223734,839.7,5017.2,5.883,KW,KWSR,K/L,S16,,,/data/audio/ECHO-ULS
1472,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3311.617915,3312.538754,608.8,4807.3,11.618,KW,KWSR,K/L,S16,,,/data/audio/ECHO-ULS
1473,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3314.396588,3315.624374,1805.3,6024.8,14.397,KW,KWSR,K/L,S16,A bit modified,,/data/audio/ECHO-ULS
1474,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3319.192238,3319.967682,2771.0,4408.4,19.192,KW,KWSR,K/L,S17,S16/S17 are so similar, but I'm highly confident it is one of the two.,,/data/audio/ECHO-ULS
1475,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3321.195468,3321.890136,2896.9,6738.5,21.195,KW,KWSR,K/L,S17,S16/S17 are so similar, but I'm highly confident it is one of the two.,,/data/audio/ECHO-ULS
1476,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3322.891751,3323.667194,2708.0,6444.7,22.892,KW,KWSR,K/L,S17,S16/S17 are so similar, but I'm highly confident it is one of the two.,,/data/audio/ECHO-ULS
1477,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3323.87721,3324.86267,1721.4,8627.9,23.877,KW,KWSR,K/L,S16,S16/S17 are so similar, but I'm highly confident it is one of the two.,,/data/audio/ECHO-ULS
1478,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3324.731766,3325.507209,461.8,2477.1,24.732,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1479,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3326.235852,3327.479792,1637.4,10034.4,26.236,KW,KWSR,K/L,S17,S16/S17 are so similar, but I'm highly confident it is one of the two.,,/data/audio/ECHO-ULS
1480,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3327.607369,3328.463588,587.8,2498.1,27.607,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1481,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3330.788602,3331.515581,524.8,2498.1,30.789,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1482,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3333.45419,3334.019618,461.8,4303.4,33.454,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1483,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3335.780521,3336.442879,608.8,4471.4,35.781,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1484,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3358.654792,3359.931043,692.7,9425.6,58.655,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1485,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3360.868038,3361.433465,797.7,9131.7,60.868,KW,KWSR,J,S5,,,/data/audio/ECHO-ULS
1486,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3362.580476,3364.696791,398.9,9446.6,62.58,KW,KWSR,J,S12,,,/data/audio/ECHO-ULS
1487,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3365.01777,3365.567042,608.8,16332.1,65.018,KW,KWSR,J,S5,,,/data/audio/ECHO-ULS
1488,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3365.1147,3366.180935,461.8,2456.1,65.115,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1489,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3366.180935,3367.344101,524.8,9425.6,66.181,KW,KWSR,J,S12,First time I've encountered this call type,,/data/audio/ECHO-ULS
1490,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3368.226674,3369.502925,482.8,10265.3,68.227,KW,KWSR,J,S12,First time I've encountered this call type,,/data/audio/ECHO-ULS
1491,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3370.415768,3371.304297,230.9,11021.0,70.416,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1492,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3372.042518,3372.979512,650.8,9068.7,72.043,KW,KWSR,J,S44,,,/data/audio/ECHO-ULS
1493,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3373.415699,3374.982741,671.8,12952.3,73.416,KW,KWSR,J,S12,Two overlapped S12 calls,,/data/audio/ECHO-ULS
1494,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3377.955275,3378.714564,902.7,9047.7,77.955,KW,KWSR,J,S44,,,/data/audio/ECHO-ULS
1495,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3380.996455,3381.448797,650.8,1826.3,80.996,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1496,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3382.995659,3383.835723,482.8,9320.6,82.996,KW,KWSR,J,S44,,,/data/audio/ECHO-ULS
1497,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3384.889829,3385.536032,587.8,1868.3,84.89,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1498,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3386.501311,3387.535236,503.8,10202.3,86.501,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1499,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3391.964972,3393.291405,398.9,10307.3,91.965,KW,KWSR,J,S2i/S2ii,Faint,,/data/audio/ECHO-ULS
1500,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3393.517576,3394.599967,755.7,4933.2,93.518,KW,KWSR,K/L,S16/S17,,,/data/audio/ECHO-ULS
1501,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3396.153645,3396.751382,839.7,8648.9,96.154,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1502,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3400.257034,3401.064788,755.7,2750.0,100.257,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1503,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3403.166343,3403.909476,1112.6,9404.6,103.166,KW,KWSR?,,Unknown,,,/data/audio/ECHO-ULS
1504,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3408.970925,3409.956384,797.7,9215.6,108.971,KW,KWSR,J,S44,,,/data/audio/ECHO-ULS
1505,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3416.030693,3417.145393,1091.6,9257.6,116.031,KW,KWSR,J,S44,,,/data/audio/ECHO-ULS
1506,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3420.085617,3421.458798,755.7,5122.1,120.086,KW,KWSR,J,S44,,,/data/audio/ECHO-ULS
1507,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3423.413563,3424.382867,650.8,3862.6,123.414,KW,KWSR,J,S4,,,/data/audio/ECHO-ULS
1508,JASCOAMARHYDROPHONE2402_20160809T020101.583Z.wav,3424.891832,3425.812671,440.8,5080.2,124.892,KW,KWSR,J?,S14?,,,/data/audio/ECHO-ULS
